ward,year,specimen_type,organism_clean,antibiotic_canon,n_S,n_I,n_R,n_tested,pct_S,pct_I,pct_R,pct_nonS
ATI,2020,blood,stafilococ coagulazo negativ,ampicillin_sulbactam,11,0,22,33,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666
ATI,2020,blood,stafilococ coagulazo negativ,azithromycin,5,0,4,9,0.5555555555555556,0.0,0.4444444444444444,0.4444444444444444
ATI,2020,blood,stafilococ coagulazo negativ,cefepime,10,0,38,48,0.20833333333333334,0.0,0.7916666666666666,0.7916666666666666
ATI,2020,blood,stafilococ coagulazo negativ,cefotaxime,8,0,28,36,0.2222222222222222,0.0,0.7777777777777778,0.7777777777777778
ATI,2020,blood,stafilococ coagulazo negativ,cefoxitin,12,0,40,52,0.23076923076923078,0.0,0.7692307692307693,0.7692307692307693
ATI,2020,blood,stafilococ coagulazo negativ,ceftazidime,8,0,16,24,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666
ATI,2020,blood,stafilococ coagulazo negativ,ceftriaxone,10,0,39,49,0.20408163265306123,0.0,0.7959183673469388,0.7959183673469388
ATI,2020,blood,stafilococ coagulazo negativ,cefuroxime,13,0,27,40,0.325,0.0,0.675,0.675
ATI,2020,blood,stafilococ coagulazo negativ,chloramphenicol,39,0,26,65,0.6,0.0,0.4,0.4
ATI,2020,blood,stafilococ coagulazo negativ,ciprofloxacin,27,5,37,69,0.391304347826087,0.07246376811594203,0.5362318840579711,0.6086956521739131
ATI,2020,blood,stafilococ coagulazo negativ,clindamycin,29,0,38,67,0.43283582089552236,0.0,0.5671641791044776,0.5671641791044776
ATI,2020,blood,stafilococ coagulazo negativ,ertapenem,5,0,6,11,0.45454545454545453,0.0,0.5454545454545454,0.5454545454545454
ATI,2020,blood,stafilococ coagulazo negativ,erythromycin,19,4,45,68,0.27941176470588236,0.058823529411764705,0.6617647058823529,0.7205882352941176
ATI,2020,blood,stafilococ coagulazo negativ,gentamicin,47,2,17,66,0.7121212121212122,0.030303030303030304,0.25757575757575757,0.2878787878787879
ATI,2020,blood,stafilococ coagulazo negativ,imipenem_cilastatin,9,0,37,46,0.1956521739130435,0.0,0.8043478260869565,0.8043478260869565
ATI,2020,blood,stafilococ coagulazo negativ,linezolid,48,0,20,68,0.7058823529411765,0.0,0.29411764705882354,0.29411764705882354
ATI,2020,blood,stafilococ coagulazo negativ,meropenem,6,0,6,12,0.5,0.0,0.5,0.5
ATI,2020,blood,stafilococ coagulazo negativ,netilmicin,48,0,0,48,1.0,0.0,0.0,0.0
ATI,2020,blood,stafilococ coagulazo negativ,ofloxacin,27,5,37,69,0.391304347826087,0.07246376811594203,0.5362318840579711,0.6086956521739131
ATI,2020,blood,stafilococ coagulazo negativ,oxacillin,7,0,40,47,0.14893617021276595,0.0,0.851063829787234,0.851063829787234
ATI,2020,blood,stafilococ coagulazo negativ,penicillin,0,0,50,50,0.0,0.0,1.0,1.0
ATI,2020,blood,stafilococ coagulazo negativ,piperacillin,11,0,40,51,0.21568627450980393,0.0,0.7843137254901961,0.7843137254901961
ATI,2020,blood,stafilococ coagulazo negativ,piperacillin_tazobactam,11,0,40,51,0.21568627450980393,0.0,0.7843137254901961,0.7843137254901961
ATI,2020,blood,stafilococ coagulazo negativ,rifampicin,35,0,22,57,0.6140350877192983,0.0,0.38596491228070173,0.38596491228070173
ATI,2020,blood,stafilococ coagulazo negativ,teicoplanin,70,0,0,70,1.0,0.0,0.0,0.0
ATI,2020,blood,stafilococ coagulazo negativ,tigecycline,63,0,0,63,1.0,0.0,0.0,0.0
ATI,2020,blood,stafilococ coagulazo negativ,trimethoprim_sulfamethoxazole,39,0,30,69,0.5652173913043478,0.0,0.43478260869565216,0.43478260869565216
ATI,2020,blood,stafilococ coagulazo negativ,vancomycin,70,0,0,70,1.0,0.0,0.0,0.0
ATI,2020,blood,staphylococcus aureus,amoxicillin,0,0,5,5,0.0,0.0,1.0,1.0
ATI,2020,blood,staphylococcus aureus,amoxicillin_clavulanate,15,0,4,19,0.7894736842105263,0.0,0.21052631578947367,0.21052631578947367
ATI,2020,blood,staphylococcus aureus,ampicillin,3,0,8,11,0.2727272727272727,0.0,0.7272727272727273,0.7272727272727273
ATI,2020,blood,staphylococcus aureus,ampicillin_sulbactam,4,0,2,6,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333
ATI,2020,blood,staphylococcus aureus,azithromycin,2,0,0,2,1.0,0.0,0.0,0.0
ATI,2020,blood,staphylococcus aureus,cefepime,12,0,3,15,0.8,0.0,0.2,0.2
ATI,2020,blood,staphylococcus aureus,cefotaxime,10,0,1,11,0.9090909090909091,0.0,0.09090909090909091,0.09090909090909091
ATI,2020,blood,staphylococcus aureus,cefoxitin,11,0,2,13,0.8461538461538461,0.0,0.15384615384615385,0.15384615384615385
ATI,2020,blood,staphylococcus aureus,ceftazidime,6,0,1,7,0.8571428571428571,0.0,0.14285714285714285,0.14285714285714285
ATI,2020,blood,staphylococcus aureus,ceftriaxone,11,0,3,14,0.7857142857142857,0.0,0.21428571428571427,0.21428571428571427
ATI,2020,blood,staphylococcus aureus,cefuroxime,4,0,4,8,0.5,0.0,0.5,0.5
ATI,2020,blood,staphylococcus aureus,chloramphenicol,19,0,0,19,1.0,0.0,0.0,0.0
ATI,2020,blood,staphylococcus aureus,ciprofloxacin,19,0,0,19,1.0,0.0,0.0,0.0
ATI,2020,blood,staphylococcus aureus,clindamycin,13,0,4,17,0.7647058823529411,0.0,0.23529411764705882,0.23529411764705882
ATI,2020,blood,staphylococcus aureus,ertapenem,1,0,1,2,0.5,0.0,0.5,0.5
ATI,2020,blood,staphylococcus aureus,erythromycin,14,0,5,19,0.7368421052631579,0.0,0.2631578947368421,0.2631578947368421
ATI,2020,blood,staphylococcus aureus,gentamicin,17,0,1,18,0.9444444444444444,0.0,0.05555555555555555,0.05555555555555555
ATI,2020,blood,staphylococcus aureus,imipenem_cilastatin,10,0,3,13,0.7692307692307693,0.0,0.23076923076923078,0.23076923076923078
ATI,2020,blood,staphylococcus aureus,linezolid,19,0,0,19,1.0,0.0,0.0,0.0
ATI,2020,blood,staphylococcus aureus,meropenem,2,0,1,3,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333
ATI,2020,blood,staphylococcus aureus,netilmicin,13,0,0,13,1.0,0.0,0.0,0.0
ATI,2020,blood,staphylococcus aureus,ofloxacin,19,0,0,19,1.0,0.0,0.0,0.0
ATI,2020,blood,staphylococcus aureus,oxacillin,13,0,3,16,0.8125,0.0,0.1875,0.1875
ATI,2020,blood,staphylococcus aureus,penicillin,0,0,18,18,0.0,0.0,1.0,1.0
ATI,2020,blood,staphylococcus aureus,piperacillin,14,0,4,18,0.7777777777777778,0.0,0.2222222222222222,0.2222222222222222
ATI,2020,blood,staphylococcus aureus,piperacillin_tazobactam,14,0,4,18,0.7777777777777778,0.0,0.2222222222222222,0.2222222222222222
ATI,2020,blood,staphylococcus aureus,rifampicin,18,0,0,18,1.0,0.0,0.0,0.0
ATI,2020,blood,staphylococcus aureus,teicoplanin,19,0,0,19,1.0,0.0,0.0,0.0
ATI,2020,blood,staphylococcus aureus,tigecycline,19,0,0,19,1.0,0.0,0.0,0.0
ATI,2020,blood,staphylococcus aureus,trimethoprim_sulfamethoxazole,19,0,0,19,1.0,0.0,0.0,0.0
ATI,2020,blood,staphylococcus aureus,vancomycin,19,0,0,19,1.0,0.0,0.0,0.0
ATI,2020,blood,staphylococcus capitis,amoxicillin,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2020,blood,staphylococcus capitis,amoxicillin_clavulanate,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2020,blood,staphylococcus capitis,ampicillin,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2020,blood,staphylococcus capitis,cefepime,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2020,blood,staphylococcus capitis,ceftriaxone,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2020,blood,staphylococcus capitis,chloramphenicol,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2020,blood,staphylococcus capitis,ciprofloxacin,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2020,blood,staphylococcus capitis,clindamycin,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2020,blood,staphylococcus capitis,erythromycin,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2020,blood,staphylococcus capitis,gentamicin,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2020,blood,staphylococcus capitis,imipenem_cilastatin,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2020,blood,staphylococcus capitis,linezolid,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2020,blood,staphylococcus capitis,ofloxacin,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2020,blood,staphylococcus capitis,oxacillin,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2020,blood,staphylococcus capitis,penicillin,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2020,blood,staphylococcus capitis,piperacillin,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2020,blood,staphylococcus capitis,piperacillin_tazobactam,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2020,blood,staphylococcus capitis,rifampicin,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2020,blood,staphylococcus capitis,teicoplanin,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2020,blood,staphylococcus capitis,tigecycline,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2020,blood,staphylococcus capitis,trimethoprim_sulfamethoxazole,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2020,blood,staphylococcus capitis,vancomycin,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2020,blood,staphylococcus epidermidis,amoxicillin,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2020,blood,staphylococcus epidermidis,amoxicillin_clavulanate,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2020,blood,staphylococcus epidermidis,ampicillin,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2020,blood,staphylococcus epidermidis,cefepime,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2020,blood,staphylococcus epidermidis,ceftriaxone,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2020,blood,staphylococcus epidermidis,chloramphenicol,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2020,blood,staphylococcus epidermidis,ciprofloxacin,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2020,blood,staphylococcus epidermidis,clindamycin,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2020,blood,staphylococcus epidermidis,erythromycin,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2020,blood,staphylococcus epidermidis,gentamicin,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2020,blood,staphylococcus epidermidis,imipenem_cilastatin,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2020,blood,staphylococcus epidermidis,linezolid,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2020,blood,staphylococcus epidermidis,ofloxacin,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2020,blood,staphylococcus epidermidis,oxacillin,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2020,blood,staphylococcus epidermidis,penicillin,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2020,blood,staphylococcus epidermidis,piperacillin,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2020,blood,staphylococcus epidermidis,piperacillin_tazobactam,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2020,blood,staphylococcus epidermidis,rifampicin,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2020,blood,staphylococcus epidermidis,teicoplanin,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2020,blood,staphylococcus epidermidis,trimethoprim_sulfamethoxazole,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2020,blood,staphylococcus epidermidis,vancomycin,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2020,blood,staphylococcus hominis,amoxicillin,0,0,2,2,0.0,0.0,1.0,1.0
ATI,2020,blood,staphylococcus hominis,amoxicillin_clavulanate,0,0,2,2,0.0,0.0,1.0,1.0
ATI,2020,blood,staphylococcus hominis,ampicillin,0,0,2,2,0.0,0.0,1.0,1.0
ATI,2020,blood,staphylococcus hominis,cefepime,0,0,2,2,0.0,0.0,1.0,1.0
ATI,2020,blood,staphylococcus hominis,ceftriaxone,0,0,2,2,0.0,0.0,1.0,1.0
ATI,2020,blood,staphylococcus hominis,cefuroxime,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2020,blood,staphylococcus hominis,chloramphenicol,1,0,1,2,0.5,0.0,0.5,0.5
ATI,2020,blood,staphylococcus hominis,ciprofloxacin,0,0,2,2,0.0,0.0,1.0,1.0
ATI,2020,blood,staphylococcus hominis,clindamycin,0,0,2,2,0.0,0.0,1.0,1.0
ATI,2020,blood,staphylococcus hominis,erythromycin,0,0,2,2,0.0,0.0,1.0,1.0
ATI,2020,blood,staphylococcus hominis,gentamicin,1,0,1,2,0.5,0.0,0.5,0.5
ATI,2020,blood,staphylococcus hominis,imipenem_cilastatin,0,0,2,2,0.0,0.0,1.0,1.0
ATI,2020,blood,staphylococcus hominis,linezolid,1,0,1,2,0.5,0.0,0.5,0.5
ATI,2020,blood,staphylococcus hominis,ofloxacin,0,0,2,2,0.0,0.0,1.0,1.0
ATI,2020,blood,staphylococcus hominis,oxacillin,0,0,2,2,0.0,0.0,1.0,1.0
ATI,2020,blood,staphylococcus hominis,penicillin,0,0,2,2,0.0,0.0,1.0,1.0
ATI,2020,blood,staphylococcus hominis,piperacillin,0,0,2,2,0.0,0.0,1.0,1.0
ATI,2020,blood,staphylococcus hominis,piperacillin_tazobactam,0,0,2,2,0.0,0.0,1.0,1.0
ATI,2020,blood,staphylococcus hominis,rifampicin,1,0,1,2,0.5,0.0,0.5,0.5
ATI,2020,blood,staphylococcus hominis,teicoplanin,2,0,0,2,1.0,0.0,0.0,0.0
ATI,2020,blood,staphylococcus hominis,tigecycline,2,0,0,2,1.0,0.0,0.0,0.0
ATI,2020,blood,staphylococcus hominis,trimethoprim_sulfamethoxazole,0,0,2,2,0.0,0.0,1.0,1.0
ATI,2020,blood,staphylococcus hominis,vancomycin,2,0,0,2,1.0,0.0,0.0,0.0
ATI,2020,blood,stenotrophomonas maltophilia,ceftazidime,1,0,1,2,0.5,0.0,0.5,0.5
ATI,2020,blood,stenotrophomonas maltophilia,ceftazidime_avibactam,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2020,blood,stenotrophomonas maltophilia,chloramphenicol,0,1,0,1,0.0,1.0,0.0,1.0
ATI,2020,blood,stenotrophomonas maltophilia,ciprofloxacin,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2020,blood,stenotrophomonas maltophilia,levofloxacin,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2020,blood,stenotrophomonas maltophilia,meropenem,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2020,blood,stenotrophomonas maltophilia,minocycline,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2020,blood,stenotrophomonas maltophilia,ofloxacin,2,0,0,2,1.0,0.0,0.0,0.0
ATI,2020,blood,stenotrophomonas maltophilia,trimethoprim_sulfamethoxazole,2,0,0,2,1.0,0.0,0.0,0.0
ATI,2020,blood,streptococ beta hemolitic de grup g,ampicillin,2,0,0,2,1.0,0.0,0.0,0.0
ATI,2020,blood,streptococ beta hemolitic de grup g,cefepime,2,0,0,2,1.0,0.0,0.0,0.0
ATI,2020,blood,streptococ beta hemolitic de grup g,cefotaxime,2,0,0,2,1.0,0.0,0.0,0.0
ATI,2020,blood,streptococ beta hemolitic de grup g,ceftriaxone,2,0,0,2,1.0,0.0,0.0,0.0
ATI,2020,blood,streptococ beta hemolitic de grup g,chloramphenicol,2,0,0,2,1.0,0.0,0.0,0.0
ATI,2020,blood,streptococ beta hemolitic de grup g,clindamycin,0,0,2,2,0.0,0.0,1.0,1.0
ATI,2020,blood,streptococ beta hemolitic de grup g,erythromycin,0,0,2,2,0.0,0.0,1.0,1.0
ATI,2020,blood,streptococ beta hemolitic de grup g,levofloxacin,2,0,0,2,1.0,0.0,0.0,0.0
ATI,2020,blood,streptococ beta hemolitic de grup g,linezolid,2,0,0,2,1.0,0.0,0.0,0.0
ATI,2020,blood,streptococ beta hemolitic de grup g,meropenem,2,0,0,2,1.0,0.0,0.0,0.0
ATI,2020,blood,streptococ beta hemolitic de grup g,ofloxacin,2,0,0,2,1.0,0.0,0.0,0.0
ATI,2020,blood,streptococ beta hemolitic de grup g,penicillin,2,0,0,2,1.0,0.0,0.0,0.0
ATI,2020,blood,streptococ beta hemolitic de grup g,vancomycin,2,0,0,2,1.0,0.0,0.0,0.0
ATI,2020,blood,streptococi viridans,cefepime,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2020,blood,streptococi viridans,cefotaxime,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2020,blood,streptococi viridans,ceftriaxone,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2020,blood,streptococi viridans,chloramphenicol,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2020,blood,streptococi viridans,clindamycin,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2020,blood,streptococi viridans,erythromycin,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2020,blood,streptococi viridans,linezolid,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2020,blood,streptococi viridans,ofloxacin,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2020,blood,streptococi viridans,vancomycin,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2020,other,acinetobacter baumannii,amikacin,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2020,other,acinetobacter baumannii,ampicillin,0,0,2,2,0.0,0.0,1.0,1.0
ATI,2020,other,acinetobacter baumannii,ampicillin_sulbactam,0,0,2,2,0.0,0.0,1.0,1.0
ATI,2020,other,acinetobacter baumannii,cefepime,0,2,0,2,0.0,1.0,0.0,1.0
ATI,2020,other,acinetobacter baumannii,cefoperazone_sulbactam,0,0,2,2,0.0,0.0,1.0,1.0
ATI,2020,other,acinetobacter baumannii,cefotaxime,0,0,2,2,0.0,0.0,1.0,1.0
ATI,2020,other,acinetobacter baumannii,ceftazidime,0,0,2,2,0.0,0.0,1.0,1.0
ATI,2020,other,acinetobacter baumannii,ceftriaxone,0,0,2,2,0.0,0.0,1.0,1.0
ATI,2020,other,acinetobacter baumannii,cefuroxime,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2020,other,acinetobacter baumannii,ciprofloxacin,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2020,other,acinetobacter baumannii,colistin,2,0,0,2,1.0,0.0,0.0,0.0
ATI,2020,other,acinetobacter baumannii,gentamicin,0,0,2,2,0.0,0.0,1.0,1.0
ATI,2020,other,acinetobacter baumannii,imipenem_cilastatin,0,0,2,2,0.0,0.0,1.0,1.0
ATI,2020,other,acinetobacter baumannii,levofloxacin,0,0,2,2,0.0,0.0,1.0,1.0
ATI,2020,other,acinetobacter baumannii,meropenem,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2020,other,acinetobacter baumannii,ofloxacin,0,0,2,2,0.0,0.0,1.0,1.0
ATI,2020,other,acinetobacter baumannii,piperacillin,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2020,other,acinetobacter baumannii,piperacillin_tazobactam,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2020,other,acinetobacter baumannii,tigecycline,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2020,other,acinetobacter baumannii,tobramycin,0,0,2,2,0.0,0.0,1.0,1.0
ATI,2020,other,acinetobacter baumannii,trimethoprim_sulfamethoxazole,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2020,other,acinetobacter spp.,amikacin,5,0,38,43,0.11627906976744186,0.0,0.8837209302325582,0.8837209302325582
ATI,2020,other,acinetobacter spp.,amoxicillin,0,0,2,2,0.0,0.0,1.0,1.0
ATI,2020,other,acinetobacter spp.,amoxicillin_clavulanate,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2020,other,acinetobacter spp.,ampicillin,13,3,22,38,0.34210526315789475,0.07894736842105263,0.5789473684210527,0.6578947368421053
ATI,2020,other,acinetobacter spp.,ampicillin_sulbactam,14,3,20,37,0.3783783783783784,0.08108108108108109,0.5405405405405406,0.6216216216216216
ATI,2020,other,acinetobacter spp.,cefepime,1,5,33,39,0.02564102564102564,0.1282051282051282,0.8461538461538461,0.9743589743589743
ATI,2020,other,acinetobacter spp.,cefoperazone_sulbactam,16,9,5,30,0.5333333333333333,0.3,0.16666666666666666,0.4666666666666667
ATI,2020,other,acinetobacter spp.,cefotaxime,1,0,37,38,0.02631578947368421,0.0,0.9736842105263158,0.9736842105263158
ATI,2020,other,acinetobacter spp.,ceftazidime,1,0,39,40,0.025,0.0,0.975,0.975
ATI,2020,other,acinetobacter spp.,ceftazidime_avibactam,0,0,4,4,0.0,0.0,1.0,1.0
ATI,2020,other,acinetobacter spp.,ceftriaxone,1,0,37,38,0.02631578947368421,0.0,0.9736842105263158,0.9736842105263158
ATI,2020,other,acinetobacter spp.,cefuroxime,0,0,2,2,0.0,0.0,1.0,1.0
ATI,2020,other,acinetobacter spp.,ciprofloxacin,2,0,30,32,0.0625,0.0,0.9375,0.9375
ATI,2020,other,acinetobacter spp.,colistin,38,0,0,38,1.0,0.0,0.0,0.0
ATI,2020,other,acinetobacter spp.,gentamicin,2,0,39,41,0.04878048780487805,0.0,0.9512195121951219,0.9512195121951219
ATI,2020,other,acinetobacter spp.,imipenem_cilastatin,0,0,6,6,0.0,0.0,1.0,1.0
ATI,2020,other,acinetobacter spp.,levofloxacin,0,0,12,12,0.0,0.0,1.0,1.0
ATI,2020,other,acinetobacter spp.,meropenem,4,6,30,40,0.1,0.15,0.75,0.9
ATI,2020,other,acinetobacter spp.,netilmicin,4,0,26,30,0.13333333333333333,0.0,0.8666666666666667,0.8666666666666667
ATI,2020,other,acinetobacter spp.,norfloxacin,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2020,other,acinetobacter spp.,ofloxacin,2,0,40,42,0.047619047619047616,0.0,0.9523809523809523,0.9523809523809523
ATI,2020,other,acinetobacter spp.,piperacillin,2,1,38,41,0.04878048780487805,0.024390243902439025,0.926829268292683,0.9512195121951219
ATI,2020,other,acinetobacter spp.,piperacillin_tazobactam,2,1,38,41,0.04878048780487805,0.024390243902439025,0.926829268292683,0.9512195121951219
ATI,2020,other,acinetobacter spp.,tigecycline,23,13,2,38,0.6052631578947368,0.34210526315789475,0.05263157894736842,0.39473684210526316
ATI,2020,other,acinetobacter spp.,tobramycin,4,0,26,30,0.13333333333333333,0.0,0.8666666666666667,0.8666666666666667
ATI,2020,other,acinetobacter spp.,trimethoprim_sulfamethoxazole,2,1,29,32,0.0625,0.03125,0.90625,0.9375
ATI,2020,other,burkholderia cepacia,ceftazidime,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2020,other,burkholderia cepacia,levofloxacin,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2020,other,burkholderia cepacia,meropenem,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2020,other,burkholderia cepacia,ofloxacin,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2020,other,corynebacterium spp.,ciprofloxacin,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2020,other,corynebacterium spp.,clindamycin,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2020,other,corynebacterium spp.,gentamicin,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2020,other,corynebacterium spp.,linezolid,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2020,other,corynebacterium spp.,moxifloxacin,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2020,other,corynebacterium spp.,ofloxacin,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2020,other,corynebacterium spp.,rifampicin,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2020,other,corynebacterium spp.,tetracycline,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2020,other,corynebacterium spp.,vancomycin,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2020,other,enterobacter spp.,amikacin,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2020,other,enterobacter spp.,amoxicillin_clavulanate,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2020,other,enterobacter spp.,ampicillin,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2020,other,enterobacter spp.,cefoperazone_sulbactam,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2020,other,enterobacter spp.,cefotaxime,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2020,other,enterobacter spp.,ceftazidime,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2020,other,enterobacter spp.,ceftazidime_avibactam,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2020,other,enterobacter spp.,ciprofloxacin,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2020,other,enterobacter spp.,gentamicin,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2020,other,enterobacter spp.,imipenem_cilastatin,0,1,0,1,0.0,1.0,0.0,1.0
ATI,2020,other,enterobacter spp.,meropenem,0,1,0,1,0.0,1.0,0.0,1.0
ATI,2020,other,enterobacter spp.,ofloxacin,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2020,other,enterobacter spp.,piperacillin,0,1,0,1,0.0,1.0,0.0,1.0
ATI,2020,other,enterobacter spp.,piperacillin_tazobactam,0,1,0,1,0.0,1.0,0.0,1.0
ATI,2020,other,enterobacter spp.,tigecycline,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2020,other,enterococcus faecalis,amoxicillin_clavulanate,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2020,other,enterococcus faecalis,ampicillin,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2020,other,enterococcus faecalis,ampicillin_sulbactam,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2020,other,enterococcus faecalis,chloramphenicol,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2020,other,enterococcus faecalis,ciprofloxacin,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2020,other,enterococcus faecalis,erythromycin,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2020,other,enterococcus faecalis,gentamicin,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2020,other,enterococcus faecalis,linezolid,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2020,other,enterococcus faecalis,ofloxacin,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2020,other,enterococcus faecalis,rifampicin,0,0,1,1,0.0,0.0,1.0,1.0
ATI,2020,other,enterococcus faecalis,teicoplanin,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2020,other,enterococcus faecalis,vancomycin,1,0,0,1,1.0,0.0,0.0,0.0
ATI,2020,other,enterococcus spp.,amoxicillin,0,0,2,2,0.0,0.0,1.0,1.0
ATI,2020,other,enterococcus spp.,amoxicillin_clavulanate,0,0,2,2,0.0,0.0,1.0,1.0
ATI,2020,other,enterococcus spp.,ampicillin,0,0,2,2,0.0,0.0,1.0,1.0
ATI,2020,other,enterococcus spp.,ampicillin_sulbactam,0,0,2,2,0.0,0.0,1.0,1.0
ATI,2020,other,enterococcus spp.,chloramphenicol,2,0,0,2,1.0,0.0,0.0,0.0
ATI,2020,other,enterococcus spp.,ciprofloxacin,0,0,2,2,0.0,0.0,1.0,1.0
ATI,2020,other,enterococcus spp.,erythromycin,0,0,2,2,0.0,0.0,1.0,1.0
ATI,2020,other,enterococcus spp.,gentamicin,0,0,2,2,0.0,0.0,1.0,1.0
ATI,2020,other,enterococcus spp.,linezolid,2,0,0,2,1.0,0.0,0.0,0.0
